X,Y,Yaw
361009.1280223421,4065823.3705719267,2.6688056662919775
361008.8801414362,4065823.587452665,2.422797052143195
361008.5267212334,4065823.7465415895,2.718621475525007
361008.3061716416,4065823.9961238652,2.294518471448951
361007.9979430669,4065824.187914316,2.584984489913808
361007.6990052242,4065824.4812921146,2.365581176032326
361007.42721841496,4065824.796422557,2.2824786564378545
361007.25240130996,4065825.144689868,2.036012645195592
361006.99062637344,4065825.4138480555,2.3422892079619353
361006.825821133,4065825.716143109,2.069931491020578
361006.6790564852,4065826.0292419195,2.0091317877185357
361006.5415825612,4065826.3643836007,1.9600617154388777
361006.42214922945,4065826.710329041,1.9032220818556453
361006.3298669157,4065827.07802711,1.8166906118382582
361006.25562518905,4065827.456528935,1.7644836597983662
361006.19031361793,4065827.834885644,1.7417308513449796
361006.15143192856,4065828.190619008,1.679664260477352
361006.1125502434,4065828.546352374,1.6796642484111146
361006.0736685622,4065828.9020857406,1.6796642369713501
361006.05228661,4065829.235340883,1.634869408601444
361006.0398348065,4065829.568450906,1.6081593836326835
361006.0450630123,4065829.8901766967,1.5545472545705454
361006.059041081,4065830.200663378,1.525806839331974
361006.0751825437,4065830.6442779712,1.534426141767479
361006.10007386794,4065831.0766534535,1.5132910291442485
361006.11603504803,4065831.5091740554,1.5339103598068111
361006.1403855202,4065831.9082675586,1.509857418364883
361006.14705599006,4065832.3187452946,1.5545472535452787
361006.16211575444,4065832.6957959333,1.5308765857524385
361006.168245376,4065833.0729916915,1.5545472521138894
361006.1829445729,4065833.4278543433,1.5293977785993742
361006.19728320476,4065833.760529012,1.5277219236338
361006.18266801676,4065834.0714510507,1.6177677088577724
361006.1818506123,4065834.459885922,1.5729006776966923
361006.168857976,4065834.7597139687,1.6141028588101392
361006.1558653399,4065835.0595420166,1.6141028579006973
361006.14287270536,4065835.3593700626,1.614102853131301
361006.13917077746,4065835.6812409777,1.5822971008827753
361006.1265387135,4065836.003257009,1.6100042826208236
361006.1233776377,4065836.3584099025,1.5796966973252229
361006.1112864255,4065836.7137079155,1.6048143829327515
361006.1084859203,4065837.0910487953,1.5782178756760503
361006.08854627516,4065837.513055885,1.6180107620560158
361006.0777170528,4065837.946011851,1.595803407842025
361006.0827649882,4065838.2566436525,1.5545472141628491
361006.0703132183,4065838.5897536795,1.6081592824787259
361006.075721722,4065838.922573469,1.554547209861885
361006.063269955,4065839.2556834985,1.6081592734930055
361006.0599286091,4065839.5997424,1.5805075733829448
361006.06533711497,4065839.9325621896,1.5545472033925738
361006.0439552185,4065840.265817339,1.6348692406201017
361006.0138234735,4065840.6103115994,1.6580409031052359
361005.9836917317,4065840.9548058617,1.658040893245672
361005.94481014425,4065841.310539237,1.679663973955214
361005.9119741521,4065841.666562852,1.6627659558881347
361005.8225766035,4065842.033825581,1.8095685540483544
361005.75726520264,4065842.412182305,1.7417304075657611
361005.65623328125,4065842.791119508,1.8313543718435592
361005.5639512163,4065843.1588176023,1.8166899591967038
361005.45398918266,4065843.53789993,1.8531222659575404
361005.33491674624,4065843.9060333865,1.8836248540713025
361005.19816434407,4065844.2855510795,1.916645862108398
361005.04319112503,4065844.643171033,1.979714920466281
361004.86106696224,4065844.9790383647,2.067670211660584
361004.67019296903,4065845.326144815,2.0735631046294754
361004.45216803544,4065845.6514986516,2.161183388944352
361004.2073527328,4065845.977287856,2.2152267615486996
361003.9530664616,4065846.269940211,2.286162243127448
361003.67180953803,4065846.5519339507,2.3548863412067953
361003.37215151545,4065846.800935964,2.4482602560495526
361003.0548135434,4065847.0613222285,2.454456409449935
361002.71014434344,4065847.2888618964,2.5581024465762368
361002.33850449376,4065847.505742956,2.613335235037657
361001.96650408267,4065847.7004360454,2.659425929846004
361001.57646314625,4065847.8843254084,2.7010352086074563
361001.1858813537,4065848.0349328103,2.7735634598965664
361000.78582857724,4065848.1524033747,2.855983033487268
361000.394525644,4065848.2586348415,2.8765005937918815
361000.011431679,4065848.3203452257,2.9818804349903663
360999.6285180111,4065848.393149621,2.953702670156219
360999.23667422356,4065848.4660991607,2.9575298871960873
360998.85376056726,4065848.538903591,2.953702575378374
360998.45280637103,4065848.600904301,2.9881748620430097
360998.0518521796,4065848.6629050286,2.988174816009039
360997.6241076164,4065848.725341164,2.9966503166419405
360997.19618276285,4065848.7766833273,3.0221840442571444
360996.7409266484,4065848.7951789186,3.1009882004958
360996.2853099413,4065848.791486551,-3.1334887217290595
360995.8209434035,4065848.79903333,3.1253423128750417
360995.365506992,4065848.8064350034,3.125342257581561
360994.9102508773,4065848.8249306926,3.1009879860656238
360994.46356429183,4065848.8210932896,-3.133002047478143
360994.0170580058,4065848.8283499028,3.12534210000982
360993.58841196983,4065848.835316273,3.1253420497547357
360993.1419056819,4065848.842572931,3.1253419989430378
360992.71325964545,4065848.8495393456,3.1253419465982257
360992.2847939106,4065848.867599773,3.0994661979167653
360991.8650779994,4065848.874421096,3.1253418466757767
360991.46340264264,4065848.8920461633,3.0977418954562115
360991.0526168579,4065848.89872239,3.1253417525601113
360990.63308125053,4065848.9166377652,3.0989157106166343
360990.21336534055,4065848.923459169,3.1253416536320375
360989.79382973426,4065848.9413745864,3.0989156096831607
360989.3653640036,4065848.9594351626,3.09946585143309
360988.93689827365,4065848.9774957607,3.099465800369257
360988.50807193096,4065848.9733683914,-3.1319681473276733
360988.0971058386,4065848.968950767,-3.1308437030853504
360987.6773899263,4065848.975772295,3.125341357572497
360987.2753539571,4065848.971209571,-3.13024409677744
360986.86438786134,4065848.966792008,-3.1308438515911945
360986.44467194716,4065848.973613596,3.125341214561057
360986.0158455973,4065848.969486351,-3.13196843739602
360985.5693393048,4065848.9767434057,3.125341111837075
360985.14944307937,4065848.972471066,-3.1314182529076966
360984.729727163,4065848.9792927383,3.1253410138860502
360984.3010811211,4065848.986259574,3.125340963912792
360983.8813652042,4065848.9930812884,3.1253409140806014
360983.45271916164,4065849.000048167,3.125340864018902
360983.04193337087,4065849.006724779,3.125340815570967
360982.6132873277,4065849.0136917005,3.125340764125013
360982.19357140973,4065849.0205134973,3.125340717797229
360981.76492536615,4065849.027480461,3.1253406653083653
360981.3364596383,4065849.045541438,3.099464918153255
360980.91674372135,4065849.0523632974,3.125340568020327
360980.4972081201,4065849.0702791736,3.098914517863281
360980.0864223285,4065849.0769559275,3.12534046995289
360979.6758168549,4065849.094726694,3.098340226734072
360979.2652113809,4065849.1124974806,3.0983401769766394
360978.85442558967,4065849.119174294,3.1253403248760043
360978.45275024336,4065849.1367999734,3.09774037392414
360978.06000502454,4065849.1542805214,3.0971133887133546
360977.68512005714,4065849.1714707864,3.0957699793131415
360977.31916521717,4065849.18851592,3.0950491410417498
360976.9800007552,4065849.2051256173,3.092659349097008
360976.64976642065,4065849.2215901795,3.0917766940428697
360976.3373923374,4065849.2377644517,3.0898603180861897
360975.9001768171,4065849.267064847,3.074676801153231
360975.49850147753,4065849.284690664,3.0977400306952956
360975.13254664256,4065849.3017358906,3.0950488877354903
360974.77552193357,4065849.3186359815,3.0942920470235955
360974.4272470267,4065849.3242969397,3.1253398040588682
360974.0700419931,4065849.330103066,3.1253397613594425
360973.67711645685,4065849.336489822,3.125339717611665
360973.24865074316,4065849.3545512054,3.0994639685761194
360972.9271662133,4065849.3597767623,3.1253396265243865
360972.59657122905,4065849.3540534936,-3.1242823575045424
360972.23954652366,4065849.3709536893,3.0942917537385832
360971.87323103554,4065849.365811069,-3.127554801908542
360971.48941595224,4065849.3831467624,3.096456545030842
360971.0964904137,4065849.3895336376,3.1253394143966773
360970.70356487617,4065849.3959205295,3.125339371702943
360970.3195694637,4065849.402162283,3.1253393238468803
360969.92664392444,4065849.408549211,3.125339280545542
360969.56050876353,4065849.4145006835,3.125339233786939
360969.185443477,4065849.4205973293,3.125339192997394
360968.8103781891,4065849.4266939927,3.1253391458915876
360968.4619229467,4065849.4212612007,-3.126002841163302
360968.0956074511,4065849.4161187406,-3.1275552394016253
360967.7112513684,4065849.400172623,-3.100128556111249
360967.34475553577,4065849.3839362036,-3.097319818145129
360966.96950990905,4065849.378938953,-3.128276161993634
360966.6030140726,4065849.362702563,-3.097319898498177
360966.21883831744,4065849.3578505064,-3.12896354184367
360965.843592688,4065849.3528533066,-3.1282762973303377
360965.45941693045,4065849.3480012836,-3.1289636291797427
360965.06631104485,4065849.3432944412,-3.1296197536146915
360964.6551645691,4065849.32778395,-3.1038855583220917
360964.2620586817,4065849.323077144,-3.1296198460528295
360963.84216241364,4065849.318805849,-3.1314207422588733
360963.42226614425,4065849.3145345734,-3.131420787755239
360962.99343974784,4065849.310408485,-3.1319711355593682
360962.5556832244,4065849.3064275817,-3.1324990285388457
360962.1089965725,4065849.3025918677,-3.133005829546432
360961.66230991913,4065849.298756176,-3.1330058796096885
360961.2156232643,4065849.29492051,-3.1330059369697576
360960.77804707794,4065849.3020336926,3.12533821330829
360960.34029054653,4065849.2980529014,-3.1324992850458195
360959.92057461175,4065849.3048757925,3.1253381118879986
360959.50085867546,4065849.3116987045,3.1253380620337405
360959.08989252086,4065849.307282474,-3.1308470956568177
360958.68749579974,4065849.280533105,-3.07521519522914
360958.311889454,4065849.253348246,-3.069342702008657
360957.9180621604,4065849.204265757,-3.0176024993543296
360957.5331649874,4065849.155038114,-3.0143851046716965
360957.15665689274,4065849.0723833367,-2.9254908079178645
360956.7797880954,4065848.9675405864,-2.8702591616676254
360956.4205991924,4065848.851313515,-2.828643801828494
360956.0789098354,4065848.712608127,-2.755976071776467
360955.76383050013,4065848.562373242,-2.696663624119709
360955.46625070774,4065848.389660034,-2.6157148879207353
360955.1597407761,4065848.217092009,-2.6288161851709018
360954.86143955734,4065848.0000028433,-2.512483281977666
360954.57188810135,4065847.7716745227,-2.4738671513845505
360954.2994754808,4065847.498679886,-2.35512736872218
360954.0183130665,4065847.2369244276,-2.3919249335808854
360953.7541091342,4065846.919408659,-2.2648045455916463
360953.62656240107,4065846.6017477214,-1.9526110426185663
360953.3709278645,4065846.426276266,-2.5400422454340457
360953.1599439586,4065846.085701478,-2.1254261903590335
360952.95734910807,4065845.7116995365,-2.0672407147284106
360952.77261450083,4065845.337407249,-2.029276325179934
360952.62342005095,4065844.9514402687,-1.9396519278096573
360952.50065527495,4065844.542849776,-1.8626743600534272
360952.38664026756,4065844.123020115,-1.8359750461325821
360952.2992352935,4065843.691660934,-1.7707164723419253
360952.23862071143,4065843.2598662274,-1.7102632205469663
360952.19929310796,4065842.816977524,-1.6593619697413424
360952.1082810435,4065842.385327993,-1.7785997313457895
360952.0868137035,4065841.9532429352,-1.6204386420074977
360952.0406326521,4065841.520867524,-1.6772006988822377
360952.0071691608,4065841.110825279,-1.652225731450169
360951.98281615623,4065840.7117318492,-1.6317415683772132
360951.9763234225,4065840.312348069,-1.5870517737039895
360951.95521678345,4065839.9243486356,-1.6251413965492034
360951.92815847055,4065839.547443196,-1.6424640926359118
360951.9313172895,4065839.1922902167,-1.5619023126062577
360951.94322589156,4065838.8258980666,-1.5383054251310675
360951.96406463545,4065838.459360739,-1.5140044704744389
360951.9761535956,4065838.104062584,-1.5367846154057148
360951.98806220526,4065837.7376704346,-1.5383054044588733
360951.990860325,4065837.360329468,-1.5633811010578709
360951.98797466885,4065836.983133677,-1.5784464647760028
360951.97841593367,4065836.5948438933,-1.595408885122641
360951.9633537746,4065836.2177932784,-1.610722411270918
360951.95704140305,4065835.829503494,-1.5870517520751686
360951.94179889164,4065835.441358887,-1.610046345947011
360951.9263760252,4065835.0421202853,-1.6094078268676169
360951.9141995218,4065834.642881685,-1.601286189002668
360951.8951695869,4065834.2214550967,-1.6159216626600343
360951.870275517,4065833.789079689,-1.6283079635200226
360951.8546722955,4065833.3787470963,-1.6088038059347982
360951.8210284341,4065832.95761086,-1.6505153299549167
360951.8054252125,4065832.5472782664,-1.6088038061319165
360951.7810721989,4065832.1481848434,-1.6317415918931413
360951.7656493285,4065831.7489462444,-1.6094078370369618
360951.7416570212,4065831.3720408077,-1.6343665944100432
360951.7176647116,4065830.995135372,-1.6343666008730113
360951.7029632535,4065830.640272748,-1.612201239353663
360951.7063024427,4065830.296213766,-1.5610913501523733
360951.7187521328,4065829.963103603,-1.5334396212715988
360951.7401319712,4065829.6298482623,-1.506729599939799
360951.7616921653,4065829.3076869166,-1.5039723800448441
360951.78343271516,4065828.996619564,-1.501019621304101
360951.8142837693,4065828.6965010297,-1.46835990230916
360951.86101123865,4065828.274058213,-1.460631631904211
360951.92559901066,4065827.851325047,-1.4191826601133863
360951.99054749624,4065827.450779868,-1.4100452305695181
360952.03781604336,4065827.061619034,-1.4499256606405126
360952.1033056006,4065826.694355837,-1.3943332936885544
360952.1618488935,4065826.315708297,-1.4173993600670145
360952.2782140806,4065825.914727596,-1.2883530779354577
360952.39674351166,4065825.5133113703,-1.2836771364465498
360952.52384240204,4065825.0895619844,-1.2793956625729843
360952.65130201,4065824.688000587,-1.2634445542780524
360952.8146625936,4065824.296952488,-1.175081962186009
360952.9264261421,4065823.8946652245,-1.2998100461258033
360953.1163968609,4065823.626231761,-0.9549203637674455
360953.2637006913,4065823.346413956,-1.0862308038768336
360953.4806422551,4065822.954494827,-1.065241967282175
360953.6636667276,4065822.6740963343,-0.9925044323441389
360953.84705191286,4065822.415885834,-0.9532469538832398
360954.0393672639,4065822.1575301634,-0.9309003441893942
360954.24097348185,4065821.921217313,-0.8644863831951337
360954.4695505261,4065821.695562941,-0.7789639278572786
360954.6983079304,4065821.4810025697,-0.7533845981447589
360954.9272456962,4065821.2775362,-0.7265596984703782
360955.16565467475,4065821.016422284,-0.8308201470095304
360955.5722938435,4065820.8453668808,-0.3981859057813396
360955.87357463466,4065820.6962091285,-0.45970295693443003
360956.201645905,4065820.546615876,-0.4278140255891144
360956.53900803695,4065820.4190654512,-0.36146963174166735
360956.89459118433,4065820.313412688,-0.2888174082474226
360957.26821499923,4065820.218563591,-0.2486106941591697
360957.66042051493,4065820.1678001476,-0.12871514754596533
360958.04405656736,4065820.139369876,-0.07397218432850784
360958.4635935935,4065820.121452943,-0.042680505928730225
360958.87420046283,4065820.1036811974,-0.04325466052490849
360959.2760575197,4065820.097148633,-0.016254508538887456
360959.6691647613,4065820.1018552477,0.01197227950955518
360960.0713825013,4065820.117510708,0.03890321082390127
360960.4644897399,4065820.1222173604,0.011972375536012518
360960.84902750305,4065820.149257183,0.07020217547953685
360961.22427442577,4065820.1542542013,0.01331582648789542
360961.6084515035,4065820.1591060716,0.012628583509956093
360961.9836984226,4065820.1641031243,0.013315918429689846
360962.3589453418,4065820.1691001933,0.013315961853045252
360962.73419225856,4065820.1740972786,0.013316005363143691
360963.11854966945,4065820.190043209,0.041463468160713945
360963.49361624697,4065820.183946334,-0.016254016576486053
360963.86886316014,4065820.188943469,0.013316138248909409
360964.23499957944,4065820.1829917906,-0.01625392594850812
360964.6100661559,4065820.176894965,-0.016253883811874214
360964.97602223913,4065820.159849324,-0.04654473862408761
360965.3332285023,4065820.154042853,-0.016253800718453948
360965.6902544305,4065820.1371424063,-0.047301439519930044
360966.0472803582,4065820.1202419726,-0.047301403151080376
360966.4041259541,4065820.092247561,-0.07828930461698379
360966.7522217276,4065820.0754923173,-0.04809688314974026
360967.0915676787,4065820.069976241,-0.016253592210933032
360967.4307332972,4065820.0533661842,-0.04893419529049945
360967.77025958034,4065820.0589441285,0.01642713023914482
360968.1096055309,4065820.053428093,-0.016253471511524637
360968.44913181243,4065820.0590060633,0.016427207101424902
360968.77972793556,4065820.0647292053,0.017309853452940088
360969.119254215,4065820.070307203,0.01642728809963011
360969.46771064936,4065820.0757400566,0.015589935462454473
360969.81616708386,4065820.0811729236,0.015589974202105982
360970.16462351603,4065820.0866058054,0.015590017059205947
360970.5130799472,4065820.0920387018,0.015590058520389194
360970.8702862063,4065820.086232464,-0.01625314926591087
360971.23660294875,4065820.091375078,0.014037787097784134
360971.6031000172,4065820.107611701,0.04427324050702599
360971.9785272406,4065820.123703184,0.04283557227484128
360972.3535938083,4065820.117606698,-0.016252979344382187
360972.7377708587,4065820.1224590684,0.012629885997726674
360973.12194790767,4065820.127311454,0.012629926036592328
360973.514874788,4065820.1209247126,-0.016252843663308036
360973.9169121467,4065820.1254868302,0.011347009740280621
360974.3369901418,4065820.140852654,0.03656220088997589
360974.7477773314,4065820.1341756643,-0.016252701779299997
360975.16767500027,4065820.1384475366,0.010173252400893548
360975.57846218883,4065820.1317705866,-0.016252605491658752
360975.99817953416,4065820.1249485067,-0.01625255490892161
360976.409147043,4065820.1293655895,0.010747595832745404
360976.8199342303,4065820.1226886995,-0.016252459348757638
360977.2309017371,4065820.1271058223,0.010747693320109688
360977.6416889246,4065820.120428972,-0.01625236301276156
360978.0524761105,4065820.1137521407,-0.016252316608007637
360978.4634436144,4065820.1181693226,0.01074783728144307
360978.8653006436,4065820.111637679,-0.016252219369262712
360979.2671576727,4065820.1051060543,-0.01625217187680322
360979.68669469614,4065820.087190162,-0.042678029998891004
360980.0883714091,4065820.069564581,-0.043851886513757515
360980.4900481229,4065820.051939021,-0.04385183435694394
360980.8915445224,4065820.0232194867,-0.07140960860431676
360981.28447139583,4065820.0168331005,-0.016251939950208575
360981.686148112,4065819.9992075977,-0.04385169177763965
360982.0788946719,4065819.981727255,-0.0444785913547602
360982.4718215469,4065819.9753409247,-0.016251797709660874
360982.864568108,4065819.9578606207,-0.044478493008421695
360983.2485648261,4065819.9516194705,-0.01625170328329945
360983.63220092095,4065819.9231903483,-0.07396919685505016
360984.0161976396,4065819.9169492316,-0.016251615971952998
360984.38233404525,4065819.9109984157,-0.016251571756038117
360984.75722029654,4065819.893808482,-0.04582163501749734
360985.12317639403,4065819.8767637042,-0.046542382795216754
360985.4893128,4065819.870812935,-0.016251444594249775
360985.8466993574,4065819.876101315,0.01479628753430558
360986.20372529875,4065819.859201724,-0.047299045875069515
360986.57004201185,4065819.8643449955,0.014039581529583135
360986.91831810516,4065819.858684566,-0.016251277026437503
360987.26659419714,4065819.8530241516,-0.016251232978017952
360987.6057598269,4065819.836414896,-0.048931837820358495
360987.9451057632,4065819.830899647,-0.016251155107066262
360988.293381855,4065819.8252392747,-0.016251112683768217
360988.632727791,4065819.819724054,-0.016251071439753018
360988.9720737268,4065819.814208846,-0.016251034404852253
360989.3023092014,4065819.797744795,-0.04981424342456369
360989.64165513724,4065819.792229614,-0.01625095483642466
360989.9631407603,4065819.787004717,-0.01625091987186943
360990.3024866959,4065819.781489563,-0.01625087528193189
360990.64183263126,4065819.7759744204,-0.016250842365426125
360990.98117856646,4065819.770459293,-0.016250797102095222
360991.3205245015,4065819.764944179,-0.016250757326242024
360991.65094027936,4065819.759574211,-0.01625072233646307
360991.99028621404,4065819.7540591233,-0.016250680518274274
360992.3298124487,4065819.7596380413,0.016429999623704127
360992.66933868226,4065819.765216974,0.016430043553465643
360992.99975445867,4065819.7598470584,-0.016250564605954
360993.330350535,4065819.765571149,0.017312724260542256
360993.66094660904,4065819.7712952527,0.017312763806995327
360993.99136238405,4065819.7659253753,-0.016250449140991666
360994.31284800335,4065819.7607006435,-0.016250405993111703
360994.64326377935,4065819.7553307917,-0.01625037160024636
360994.96474939835,4065819.7501060837,-0.016250332155513032
360995.2773048616,4065819.7450265177,-0.01625029635108643
360995.58986032347,4065819.739946964,-0.01625025620530507
360995.911345942,4065819.7347222916,-0.01625022212462754
360996.22390140477,4065819.7296427605,-0.01625018466591958
360996.6795196581,4065819.733335172,0.008104000425384027
360997.13495761727,4065819.7259336147,-0.016250085253108792
360997.57253526244,4065819.718822337,-0.016250033692139773
360998.00100245915,4065819.700762215,-0.04212560043077718
360998.4119699289,4065819.7051803563,0.0107501720614324
360998.82257681387,4065819.6874105306,-0.04324999180524363
360999.2244338353,4065819.680879843,-0.01624984134842125
360999.61736070097,4065819.674494301,-0.0162497922345491
361000.0193980109,4065819.679057646,0.011350063880979018
361000.4480454988,4065819.6720916405,-0.016249698412439728
361000.89437300945,4065819.653741414,-0.04109067213338503
361001.34999125474,4065819.6574340747,0.008104547325168781
361001.67165715806,4065819.66330361,0.018245278361909034
361002.01118337247,4065819.668882914,0.016431137272980702
361002.3594594541,4065819.663223115,-0.016249467689453886
361002.7347062897,4065819.668221954,0.013320680818197699
361003.1458540356,4065819.683734314,0.03771151863982969
361003.5568214922,4065819.688152701,0.010750770605545771
361003.98564925947,4065819.692280866,0.009626329911364487
361004.41447702533,4065819.696409054,0.009626383146573452
361004.825264194,4065819.689733509,-0.016249187162808057
361005.2540919576,4065819.6938617383,0.009626479833096977
361005.67398956465,4065819.698135107,0.010176816707114077
361006.0758465762,4065819.6916047423,-0.01624903777194523
361006.49556389794,4065819.684784159,-0.016248990945702
361006.915461502,4065819.6890575876,0.010176959825067883
361007.317498793,4065819.6936212755,0.01135091678009697
361007.7372161129,4065819.6868007537,-0.016248844607205538
361008.14818355825,4065819.6912193615,0.010751307919892868
361008.5679008771,4065819.6843988807,-0.016248747040696693
361008.9699381639,4065819.6889626444,0.011351105671129541
361009.38947520487,4065819.6710482105,-0.04267455821159389
361009.7915124888,4065819.675612013,0.011351201874345468
361010.1933694957,4065819.6690818416,-0.016248557196116325
361010.5952265024,4065819.66255169,-0.016248508547532924
361010.99726378475,4065819.6671155496,0.011351344365599704
361011.39019063395,4065819.6607305477,-0.01624841855175592
361011.7920476394,4065819.654200452,-0.016248369583178573
361012.1762246074,4065819.659054592,0.012634493954018429
361012.5689711816,4065819.6415756526,-0.0444750232471837
361012.9529678747,4065819.635335836,-0.016248232169969953
361013.3280344126,4065819.629241147,-0.016248190788272956
361013.70292067656,4065819.6120524826,-0.04581825573809375
361014.06905705924,4065819.606102938,-0.01624810161177198
361014.4441235957,4065819.6000082986,-0.016248058038732506
361014.8013298217,4065819.5942038954,-0.01624801586492988
361015.16728593205,4065819.577160405,-0.04653887044931295
361015.51520146156,4065819.5493131545,-0.07986999246650434
361015.863116994,4065819.5214659213,-0.07986994259446913
361016.2106719885,4065819.4714307156,-0.14298103795369246
361016.5492968312,4065819.4215406314,-0.14627908848013194
361016.87845071574,4065819.338513694,-0.24708910333775524
361017.18974429544,4065819.2557769823,-0.2597777204439619
361017.5010378794,4065819.173040282,-0.2597776835227749
361017.8032210476,4065819.079354708,-0.3006322131017418
361018.09611353045,4065818.963626266,-0.376294671416181
361018.3888257558,4065818.8368038423,-0.4088516241038609
361018.7874380063,4065818.630582211,-0.4774302484151326
361019.1588992751,4065818.402607932,-0.5504487937571355
361019.51231998316,4065818.1638298878,-0.5941753726602929
361019.8292990251,4065817.881256304,-0.728075811763466
361020.0318084172,4065817.6100669364,-0.9293814676038086
361020.32199702057,4065817.4182767738,-0.5840104910712708
361020.58503464155,4065817.1143858614,-0.8573345624301449
361020.8482525457,4065816.8215889516,-0.8385462969344581
361021.0664591483,4065816.5073295804,-0.9638710766253616
361021.20609696244,4065816.2044544145,-1.1387988815616448
361021.4407218134,4065815.9020145624,-0.9110031322128562
361021.58766744816,4065815.6000100216,-1.1179522396245265
361021.6992529786,4065815.320773878,-1.1906262784743795
361021.7931584567,4065814.9637346896,-1.3136093582554178
361021.9111505011,4065814.618224802,-1.2417127843735154
361021.9691550906,4065814.250817134,-1.4142134305902863
361022.06874604936,4065813.8721703747,-1.3136033383954977
361022.1345992449,4065813.5270957956,-1.3822261134431135
361022.21741146734,4065813.126261055,-1.367063304742967
361022.29968291475,4065812.6921443352,-1.3835029297688852
361022.3573270122,4065812.391590831,-1.381304297018516
361022.414610593,4065812.068849344,-1.3951350929628143
361022.489754505,4065811.7458176524,-1.3422401796647323
361022.53828819364,4065811.434315259,-1.4162338264104797
361022.59593231056,4065811.1337617585,-1.3813042323354423
361022.65357643226,4065810.8332082564,-1.381304217877925
361022.7626384256,4065810.398656242,-1.3248995746098804
361022.8383231504,4065809.963959128,-1.3984152143504187
361022.9227577862,4065809.6628252254,-1.297426934699931
361023.02505276044,4065809.361546222,-1.2434740764394192
361023.20555612526,4065809.070925913,-1.0150086806008283
361023.316781286,4065808.769501813,-1.2172972481862012
361023.53390664724,4065808.388678566,-1.0526165971977486
361023.7872934735,4065808.040556898,-0.9416104272819072
361023.96247191157,4065807.7477601008,-1.031632506559875
361024.24427160004,4065807.5781580242,-0.5417811173479733
361024.4382116846,4065807.340250804,-0.8868603173680484
361024.7473426757,4065807.2037856164,-0.41571917369921935
361025.0923746148,4065806.9984348994,-0.5368563042789312
361025.4649181002,4065806.837024869,-0.40885024565273814
361025.8469325364,4065806.708751735,-0.32395170440444304
361026.2469875767,4065806.5912824147,-0.28560522702599445
361026.6745541531,4065806.5177537915,-0.170304195826176
361027.0849814149,4065806.48889135,-0.07020733477931813
361027.5138097779,4065806.4930207133,0.009629110279817315
361027.9342487307,4065806.5305771697,0.08909032002214165
361028.36451911036,4065806.6234585126,0.21260507629223316
361028.7774698986,4065806.749912042,0.2971528252074971
361029.18203126057,4065806.90979266,0.37635726389011026
361029.56034285564,4065807.1033905568,0.47299694897026834
361029.8130913271,4065807.265737809,0.5709625071721068
361030.06583979,4065807.428085065,0.5709625343045096
361030.301088408,4065807.700066411,0.8576902558308014
361030.61797027057,4065807.87408805,0.5022048458352446
361030.84464919666,4065808.0812465763,0.7404337594110516
361031.08007802896,4065808.277166024,0.6940579417706007
361031.3155068505,4065808.473085479,0.6940579829578506
361031.55968557857,4065808.657765853,0.6475417784357373
361031.81243396655,4065808.820113161,0.5709628138542877
361032.09197284316,4065808.9820252,0.5249933242789444
361032.35347112897,4065809.13313344,0.5239776647837869
361032.7589335409,4065809.348484183,0.48823553568046707
361033.1463553552,4065809.5530311363,0.48577213829269383
361033.4255336889,4065809.692755234,0.46403418553906667
361033.72239209805,4065809.8210951677,0.40806035776254107
361034.00139016757,4065809.949725293,0.431999299492897
361034.2887776586,4065810.044928361,0.31989307719964527
361034.5761651416,4065810.1401314363,0.31989310744465344
361035.0157259077,4065810.2550560017,0.25572875272990814
361035.43652511435,4065810.3148008054,0.1410367257381412
361035.84803366265,4065810.352502732,0.09136375137835728
361036.23185049964,4065810.3351699803,-0.04512825418349319
361036.5976267657,4065810.307033428,-0.0767716642183946
361036.9362520563,4065810.257144167,-0.1462765181496294
361037.3189874501,4065810.1732475124,-0.21578974289033723
361037.6652812278,4065810.0455552503,-0.35327092007457994
361038.01103429554,4065809.884581026,-0.4357309127506748
361038.31231678854,4065809.735426234,-0.4596928196902601
361038.58626807726,4065809.5534247314,-0.5864020160664732
361038.85092873266,4065809.3493803376,-0.6567849396369055
361039.1150486855,4065809.1120539764,-0.7320163047863839
361039.40541843546,4065808.841010397,-0.7509876127106212
361039.68613708456,4065808.5257359426,-0.8433135330197999
361039.95702439995,4065808.155136624,-0.9396030783159817
361040.1921910702,4065807.7851176457,-1.0046443061484924
361040.3394979832,4065807.5053014383,-1.0862198241541197
361040.4778747391,4065807.2256303164,-1.1113303340391538
361040.54697300144,4065806.923916295,-1.3456597910731523
361040.7271168269,4065806.622347361,-1.032323668636677
361040.77817452647,4065806.3099745996,-1.4087778432776459
361040.93080692575,4065805.9643198643,-1.1549709001451542
361041.01434105856,4065805.6078613037,-1.3406055726650756
361041.07983462454,4065805.240598914,-1.3943223348721012
361041.11835744954,4065804.862677783,-1.4692136830948892
361041.1661709209,4065804.5067995526,-1.4372426214997127
361041.18719388585,4065804.151356568,-1.5117193360018903
361041.2173272588,4065803.8068624944,-1.4835470138511606
361041.22960029275,4065803.462658584,-1.535155137466027
361041.23294315697,4065803.1185997557,-1.5610806655155538
361041.2186059118,4065802.7859250833,-1.6138665687481466
361041.2046291391,4065802.475438394,-1.6157816474830957
361041.17297225434,4065802.176335862,-1.6762433310363893
361041.1413153692,4065801.8772333274,-1.6762433313763396
361041.10108878114,4065801.467626123,-1.66869012784207
361041.00367642706,4065801.102685049,-1.8316410568446098
