X,Y
361043.5809321684,4065792.5938649136
361044.000470536,4065792.575952219
361044.4291193178,4065792.568988458
361044.86633782217,4065792.539691658
361045.3128469695,4065792.5324377865
361045.750245706,4065792.514235023
361046.1696038484,4065792.4852284426
361046.589502676,4065792.4895038586
361047.0094015035,4065792.493779295
361047.4201899189,4065792.487105834
361047.8491991532,4065792.5023302287
361048.26034801896,4065792.517844791
361048.7070373888,4065792.521685089
361049.1540872069,4065792.547713392
361049.6007765726,4065792.551553734
361049.9045830118,4065792.557715261
361050.3423421927,4065792.561700714
361050.7890315531,4065792.56554112
361051.0928379903,4065792.571702687
361051.4055746074,4065792.577719192
361051.7184914464,4065792.594829701
361052.0408791291,4065792.6450771256
361052.3720167688,4065792.684085501
361052.7035148467,4065792.7452818737
361053.0353733577,4065792.82866624
361053.3765224834,4065792.9340935335
361053.70910185657,4065793.0618538912
361054.0597218009,4065793.2004181184
361054.40195220616,4065793.372409401
361054.708642088,4065793.556074957
361055.02408192144,4065793.7285014656
361055.3218415948,4065793.912312112
361055.61211280833,4065794.1850197646
361055.8573726667,4065794.436264776
361056.093341899,4065794.665466876
361056.26734050486,4065794.9289664174
361056.4688505015,4065795.236406733
361056.6526803404,4065795.555231172
361056.80114988063,4065795.896823861
361056.923189304,4065796.261039731
361057.0184381818,4065796.625690797
361057.08725694846,4065797.012965041
361057.1646454575,4065797.377906239
361057.2063132532,4065797.7434276985
361057.2213707296,4065798.120478343
361057.2451781682,4065798.486289933
361057.2689856057,4065798.8521015206
361057.2836826511,4065799.206964183
361057.3071296575,4065799.55058779
361057.3100130925,4065799.894356462
361057.3361633178,4065800.238125133
361057.3774706705,4065800.581458609
361057.3828771102,4065800.9142783554
361057.388463765,4065801.258192092
361057.39405042026,4065801.602105829
361057.3994568611,4065801.9349255743
361057.396113344,4065802.278984377
361057.4104499589,4065802.611659059
361057.407286658,4065802.966811853
361057.4216232729,4065803.299486535
361057.424506709,4065803.643400272
361057.44172675867,4065803.987168947
361057.4476738463,4065804.353270667
361057.4529000752,4065804.674996423
361057.46471368126,4065805.018910162
361057.4611899563,4065805.340490853
361057.4694798383,4065805.695643649
361057.4836362368,4065806.01722434
361057.4979728509,4065806.349899022
361057.5031990814,4065806.671624778
361057.5177159089,4065807.0153934537
361057.5293492997,4065807.3480681367
361057.5462089196,4065807.669648829
361057.5696559133,4065808.013272439
361057.5750623588,4065808.3460921873
361057.5868759619,4065808.6897158
361057.61338660616,4065809.0556724574
361057.61627004377,4065809.421774184
361057.6311472998,4065809.77663685
361057.6397976134,4065810.131644583
361057.6455644897,4065810.486652316
361057.6511511515,4065810.830566057
361057.6478076499,4065811.174624863
361057.6530338831,4065811.496350623
361057.6557371072,4065811.818076381
361057.6636665653,4065812.150896131
361057.6599626384,4065812.472766955
361057.6653690883,4065812.8055867054
361057.6618453767,4065813.1385515216
361057.6649090323,4065813.504653248
361057.6828499456,4065813.881703901
361057.68933768745,4065814.281087603
361057.68671505456,4065814.6695223767
361057.6930225829,4065815.057812088
361057.6907603839,4065815.468434849
361057.6617077106,4065815.8794928025
361057.6144342964,4065816.268652904
361057.54948078666,4065816.6691971286
361057.4573763837,4065817.0479885647
361057.3383013036,4065817.4161212086
361057.2101158629,4065817.773304929
361057.06388990575,4065818.119684788
361056.899263001,4065818.43307281
361056.71677579806,4065818.746750965
361056.5158876484,4065819.027437284
361056.3239296677,4065819.30797854
361056.1050010198,4065819.57786101
361055.8680318584,4065819.836939628
361055.62213255954,4065820.096163322
361055.3580125301,4065820.333489171
361055.0847821437,4065820.559866109
361054.8024413999,4065820.775294131
361054.5018799249,4065820.9688243154
361054.19256852975,4065821.1735935714
361053.8737863359,4065821.345225933
361053.5637540855,4065821.505619245
361053.2530009627,4065821.621636602
361052.95135822,4065821.748602891
361052.6404248914,4065821.8535262775
361052.3382414991,4065821.947210615
361052.035697666,4065822.0187069774
361051.73279339226,4065822.068015368
361051.2959368436,4065822.119499845
361050.992491904,4065822.135526286
361050.6892271882,4065822.1626467286
361050.3857822503,4065822.178673192
361050.06447700906,4065822.194989812
361049.7340613913,4065822.2003575247
361049.39489584713,4065822.216964317
361049.03768977296,4065822.222767278
361048.6628036232,4065822.239954393
361048.27898732177,4065822.257286604
361047.8769502606,4065822.2527209953
361047.5020641109,4065822.2699081656
361047.13574765617,4065822.264762288
361046.7874717339,4065822.270420268
361046.4570561141,4065822.2757881074
361046.1357508774,4065822.2921048766
361045.689243284,4065822.299358751
361045.2875666823,4065822.3169812495
361044.9126805356,4065822.334168532
361044.5911950687,4065822.3393913647
361044.1982683872,4065822.345774844
361043.8680330009,4065822.362236776
361043.5195768448,4065822.3568008966
361043.1889809902,4065822.351074869
361042.8496352194,4065822.356587928
361042.4475981484,4065822.3520225785
361042.03645068896,4065822.336508335
361041.58958261873,4065822.3215744384
361041.2679169109,4065822.315703404
361040.9283908979,4065822.310122547
361040.5618941904,4065822.2938829614
361040.17771741457,4065822.289027549
361039.7933603989,4065822.273078164
361039.4181137718,4065822.268077703
361039.0428671447,4065822.2630772577
361038.67637042666,4065822.246837753
361038.3011237968,4065822.241837341
361037.9349875585,4065822.2477858528
361037.56903156167,4065822.26482837
361037.2118254751,4065822.2706318256
361036.899270149,4065822.275709861
361036.5776044283,4065822.2698390046
361036.273799011,4065822.263677983
361035.836221554,4065822.270787284
361035.45222500927,4065822.277026076
361035.077158616,4065822.283119798
361034.6842319191,4065822.2895037145
361034.2464742138,4065822.285519105
361033.7999666018,4065822.2927736007
361033.4691904757,4065822.275953957
361033.1385945936,4065822.2702283193
361032.7810280074,4065822.2538439753
361032.4236416662,4065822.2485536383
361032.048395019,4065822.2435535
361031.6820785237,4065822.238408287
361031.30665162567,4065822.2223141887
361030.9403351275,4065822.2171690064
361030.5649082244,4065822.20107494
361030.19877197465,4065822.2070237817
361029.814595168,4065822.2021688377
361029.4305986123,4065822.2084079008
361029.0555322095,4065822.214501887
361028.689215704,4065822.209356799
361028.3320096056,4065822.215160625
361027.9926638109,4065822.2206742736
361027.6620679133,4065822.214948848
361027.340582423,4065822.220172329
361027.02802708576,4065822.2252507256
361026.7242216434,4065822.219090043
361026.3130741147,4065822.2035765545
361025.8931766882,4065822.1993021774
361025.4909593072,4065822.18364363
361025.0799920296,4065822.179224191
361024.6686642327,4065822.1526167896
361024.23090649367,4065822.148632692
361023.926920784,4065822.131378117
361023.605074767,4065822.1144137536
361023.283048488,4065822.086355411
361022.961202467,4065822.069391072
361022.6302460295,4065822.0414778544
361022.3084000043,4065822.0245135394
361021.9865539773,4065822.0075492375
361021.6645276861,4065821.9794909535
361021.3426816551,4065821.9625266776
361021.0208356222,4065821.945562412
361020.6989895875,4065821.928598157
361020.3592832446,4065821.911924124
361020.00189685775,4065821.906634304
361019.63576058217,4065821.912583598
361019.26051388856,4065821.907584021
361018.867587152,4065821.913968663
361018.47466041625,4065821.920353324
361018.0729837934,4065821.9379771007
361017.6621967514,4065821.944652012
361017.2603398616,4065821.951181835
361016.8584829718,4065821.957711678
361016.4835968109,4065821.974900207
361016.1087106493,4065821.992088753
361015.7606149488,4065822.008841988
361015.4125192491,4065822.025595238
361015.0735339733,4065822.0532973832
361014.7522287343,4065822.069615331
361014.4309234959,4065822.0859332895
361014.1274785632,4065822.10196104
361013.70812191616,4065822.1309692366
361013.3155557284,4065822.15954212
361012.9231698173,4065822.1992090144
361012.5577546416,4065822.249534581
361012.18358959054,4065822.311099269
361011.8185349726,4065822.3836128553
361011.4536606357,4065822.467220446
361011.0711062758,4065822.5622122767
361010.6801626013,4065822.690631216
361010.28957949055,4065822.8412381583
361009.8991766717,4065823.0029391097
361009.508954145,4065823.1757340753
361009.1280223421,4065823.370571927
361008.8801414362,4065823.587452665
361008.5267212334,4065823.7465415895
361008.3061716416,4065823.996123865
361007.9979430669,4065824.187914316
361007.6990052242,4065824.4812921146
361007.42721841496,4065824.796422557
361007.25240131,4065825.144689868
361006.99062637344,4065825.413848056
361006.825821133,4065825.716143109
361006.6790564852,4065826.02924192
361006.5415825612,4065826.3643836007
361006.4221492295,4065826.710329041
361006.3298669157,4065827.07802711
361006.25562518905,4065827.456528935
361006.19031361793,4065827.834885644
361006.15143192856,4065828.190619008
361006.1125502434,4065828.546352374
361006.0736685622,4065828.9020857406
361006.05228661,4065829.235340883
361006.0398348065,4065829.568450906
361006.0450630123,4065829.8901766967
361006.059041081,4065830.200663378
361006.0751825437,4065830.6442779712
361006.100073868,4065831.0766534535
361006.116035048,4065831.509174056
361006.1403855202,4065831.908267559
361006.14705599006,4065832.318745295
361006.1621157544,4065832.695795933
361006.168245376,4065833.072991692
361006.1829445729,4065833.4278543433
361006.1972832048,4065833.760529012
361006.1826680168,4065834.07145105
361006.1818506123,4065834.459885922
361006.168857976,4065834.7597139687
361006.1558653399,4065835.0595420166
361006.14287270536,4065835.359370063
361006.1391707775,4065835.6812409777
361006.1265387135,4065836.003257009
361006.1233776377,4065836.358409903
361006.1112864255,4065836.713707916
361006.1084859203,4065837.0910487953
361006.0885462752,4065837.513055885
361006.0777170528,4065837.946011851
361006.0827649882,4065838.256643653
361006.0703132183,4065838.58975368
361006.075721722,4065838.922573469
361006.063269955,4065839.2556834985
361006.0599286091,4065839.5997424
361006.06533711497,4065839.9325621896
361006.0439552185,4065840.265817339
361006.0138234735,4065840.6103116
361005.9836917317,4065840.9548058617
361005.94481014425,4065841.310539237
361005.9119741521,4065841.666562852
361005.8225766035,4065842.033825581
361005.7572652026,4065842.412182305
361005.6562332813,4065842.791119508
361005.5639512163,4065843.1588176014
361005.45398918266,4065843.53789993
361005.33491674624,4065843.9060333865
361005.19816434407,4065844.28555108
361005.043191125,4065844.643171033
361004.86106696224,4065844.9790383647
361004.670192969,4065845.326144815
361004.4521680354,4065845.651498652
361004.2073527328,4065845.977287856
361003.9530664616,4065846.269940211
361003.671809538,4065846.551933951
361003.37215151545,4065846.800935964
361003.0548135434,4065847.061322229
361002.7101443434,4065847.288861896
361002.33850449376,4065847.505742956
361001.96650408267,4065847.700436045
361001.5764631463,4065847.884325408
361001.1858813537,4065848.0349328094
361000.7858285773,4065848.152403375
361000.394525644,4065848.2586348415
361000.011431679,4065848.3203452257
360999.6285180111,4065848.393149621
360999.2366742236,4065848.4660991607
360998.85376056726,4065848.538903591
360998.45280637103,4065848.600904301
360998.0518521796,4065848.662905029
360997.6241076164,4065848.725341164
360997.19618276285,4065848.7766833273
360996.7409266484,4065848.795178919
360996.2853099413,4065848.791486551
360995.8209434035,4065848.79903333
360995.365506992,4065848.8064350034
360994.9102508773,4065848.824930693
360994.46356429183,4065848.8210932896
360994.0170580058,4065848.828349903
360993.5884119698,4065848.835316273
360993.1419056819,4065848.842572931
360992.7132596455,4065848.8495393456
360992.2847939106,4065848.867599773
360991.8650779994,4065848.874421096
360991.4634026426,4065848.8920461633
360991.0526168579,4065848.89872239
360990.6330812505,4065848.916637765
360990.21336534055,4065848.923459169
360989.7938297343,4065848.9413745855
360989.3653640036,4065848.9594351626
360988.9368982737,4065848.9774957607
360988.50807193096,4065848.973368392
360988.0971058386,4065848.968950767
360987.6773899263,4065848.975772295
360987.2753539571,4065848.971209571
360986.8643878613,4065848.966792008
360986.4446719472,4065848.973613596
360986.0158455973,4065848.969486351
360985.5693393048,4065848.9767434057
360985.14944307937,4065848.972471066
360984.729727163,4065848.979292738
360984.3010811211,4065848.986259574
360983.8813652042,4065848.993081288
360983.4527191616,4065849.000048167
360983.04193337087,4065849.006724779
360982.6132873277,4065849.013691701
360982.1935714097,4065849.020513497
360981.76492536615,4065849.027480461
360981.3364596383,4065849.045541438
360980.91674372135,4065849.0523632974
360980.4972081201,4065849.0702791736
360980.0864223285,4065849.076955928
360979.6758168549,4065849.094726694
360979.2652113809,4065849.1124974806
360978.85442558967,4065849.119174294
360978.45275024336,4065849.136799973
360978.0600050245,4065849.1542805214
360977.68512005714,4065849.1714707855
360977.3191652172,4065849.18851592
360976.9800007552,4065849.205125617
360976.6497664207,4065849.22159018
360976.3373923374,4065849.237764452
360975.9001768171,4065849.267064847
360975.49850147753,4065849.284690664
360975.13254664256,4065849.3017358906
360974.7755219336,4065849.3186359815
360974.4272470267,4065849.32429694
360974.0700419931,4065849.330103066
360973.6771164569,4065849.336489822
360973.2486507432,4065849.354551205
360972.9271662133,4065849.3597767614
360972.59657122905,4065849.3540534936
360972.23954652366,4065849.370953689
360971.87323103554,4065849.365811069
360971.4894159522,4065849.3831467615
360971.0964904137,4065849.3895336376
360970.70356487617,4065849.3959205295
360970.3195694637,4065849.402162283
360969.9266439245,4065849.408549211
360969.56050876353,4065849.414500684
360969.185443477,4065849.420597329
360968.8103781891,4065849.4266939927
360968.4619229467,4065849.4212612007
360968.0956074511,4065849.4161187406
360967.7112513684,4065849.400172623
360967.34475553577,4065849.383936204
360966.96950990905,4065849.378938953
360966.6030140726,4065849.362702563
360966.21883831744,4065849.3578505055
360965.843592688,4065849.3528533066
360965.4594169305,4065849.348001284
360965.06631104485,4065849.343294441
360964.6551645691,4065849.32778395
360964.2620586817,4065849.323077144
360963.8421624136,4065849.318805849
360963.42226614425,4065849.314534573
360962.99343974784,4065849.310408485
360962.5556832244,4065849.3064275817
360962.1089965725,4065849.302591868
360961.66230991913,4065849.298756176
360961.2156232643,4065849.29492051
360960.77804707794,4065849.3020336926
360960.3402905465,4065849.298052901
360959.92057461175,4065849.304875793
360959.50085867546,4065849.311698705
360959.08989252086,4065849.307282474
360958.6874957997,4065849.280533105
360958.311889454,4065849.253348246
360957.9180621604,4065849.204265757
360957.5331649874,4065849.155038114
360957.1566568928,4065849.0723833367
360956.7797880954,4065848.9675405854
360956.4205991924,4065848.851313515
360956.0789098354,4065848.712608127
360955.7638305001,4065848.562373242
360955.4662507077,4065848.389660034
360955.1597407761,4065848.217092009
360954.8614395573,4065848.0000028433
360954.57188810135,4065847.771674522
360954.2994754808,4065847.498679886
360954.0183130665,4065847.236924428
360953.7541091342,4065846.919408659
360953.626562401,4065846.6017477214
360953.3709278645,4065846.426276266
360953.1599439586,4065846.085701478
360952.95734910807,4065845.711699537
360952.7726145008,4065845.337407249
360952.62342005095,4065844.9514402687
360952.50065527495,4065844.542849776
360952.3866402676,4065844.123020115
360952.2992352935,4065843.691660934
360952.2386207114,4065843.2598662274
360952.199293108,4065842.816977524
360952.1082810435,4065842.385327993
360952.0868137035,4065841.9532429352
360952.0406326521,4065841.520867524
360952.0071691608,4065841.110825279
360951.9828161562,4065840.711731849
360951.9763234225,4065840.312348069
360951.95521678345,4065839.924348636
360951.92815847055,4065839.547443196
360951.9313172895,4065839.1922902167
360951.9432258916,4065838.8258980666
360951.96406463545,4065838.459360739
360951.9761535956,4065838.104062584
360951.98806220526,4065837.737670434
360951.990860325,4065837.360329468
360951.98797466885,4065836.983133677
360951.97841593367,4065836.594843893
360951.9633537746,4065836.2177932784
360951.9570414031,4065835.829503494
360951.9417988917,4065835.441358887
360951.9263760252,4065835.042120285
360951.9141995218,4065834.642881685
360951.8951695869,4065834.2214550967
360951.870275517,4065833.789079689
360951.8546722955,4065833.378747096
360951.8210284341,4065832.95761086
360951.8054252125,4065832.5472782655
360951.7810721989,4065832.1481848434
360951.7656493285,4065831.748946245
360951.7416570212,4065831.372040808
360951.7176647116,4065830.995135372
360951.7029632535,4065830.640272748
360951.7063024427,4065830.296213766
360951.7187521328,4065829.963103603
360951.7401319712,4065829.6298482623
360951.7616921653,4065829.307686917
360951.7834327152,4065828.996619564
360951.8142837693,4065828.6965010297
360951.86101123865,4065828.274058213
360951.92559901066,4065827.851325047
360951.9905474962,4065827.450779868
360952.03781604336,4065827.061619034
360952.1033056006,4065826.694355837
360952.1618488935,4065826.315708297
360952.2782140806,4065825.914727596
360952.39674351166,4065825.51331137
360952.5238424021,4065825.089561984
360952.65130201,4065824.688000587
360952.8146625936,4065824.296952488
360952.9264261421,4065823.894665225
360953.1163968609,4065823.626231761
360953.2637006913,4065823.346413956
360953.4806422551,4065822.954494827
360953.6636667276,4065822.6740963343
360953.84705191286,4065822.415885834
360954.0393672639,4065822.1575301634
360954.24097348185,4065821.921217313
360954.4695505261,4065821.695562941
360954.6983079304,4065821.4810025697
360954.9272456962,4065821.2775362
360955.1656546748,4065821.016422284
360955.5722938435,4065820.8453668808
360955.87357463466,4065820.696209129
360956.201645905,4065820.546615876
360956.53900803695,4065820.4190654512
360956.89459118433,4065820.313412688
360957.2682149992,4065820.218563591
360957.6604205149,4065820.167800148
360958.04405656736,4065820.139369876
360958.4635935935,4065820.121452943
360958.8742004628,4065820.103681197
360959.2760575197,4065820.097148633
360959.6691647613,4065820.101855248
360960.0713825013,4065820.117510708
360960.4644897399,4065820.12221736
360960.8490275031,4065820.149257183
360961.22427442577,4065820.154254201
360961.6084515035,4065820.159106072
360961.9836984226,4065820.164103124
360962.3589453418,4065820.169100193
360962.73419225856,4065820.174097279
360963.1185496695,4065820.190043209
360963.49361624697,4065820.183946334
360963.86886316014,4065820.188943469
360964.2349995794,4065820.182991791
360964.6100661559,4065820.176894965
360964.97602223913,4065820.159849324
360965.3332285023,4065820.154042853
360965.6902544305,4065820.1371424063
360966.0472803582,4065820.1202419726
360966.4041259541,4065820.092247561
360966.7522217276,4065820.075492317
360967.0915676787,4065820.069976241
360967.4307332972,4065820.053366184
360967.77025958034,4065820.058944129
360968.1096055309,4065820.053428093
360968.4491318124,4065820.0590060633
360968.7797279356,4065820.064729205
360969.119254215,4065820.070307203
360969.46771064936,4065820.0757400566
360969.8161670839,4065820.081172924
360970.164623516,4065820.086605805
360970.5130799472,4065820.0920387018
360970.8702862063,4065820.086232464
360971.2366029488,4065820.091375078
360971.6031000172,4065820.107611701
360971.9785272406,4065820.123703184
360972.3535938083,4065820.117606698
360972.7377708587,4065820.122459069
360973.12194790767,4065820.127311454
360973.514874788,4065820.1209247126
360973.9169121467,4065820.1254868302
360974.3369901418,4065820.140852654
360974.7477773314,4065820.134175664
360975.16767500027,4065820.1384475366
